UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,UMAP_19,UMAP_20,UMAP_21,UMAP_22,UMAP_23,UMAP_24,UMAP_25,UMAP_26,UMAP_27,UMAP_28,UMAP_29,UMAP_30,UMAP_31,UMAP_32,UMAP_33,UMAP_34,UMAP_35,UMAP_36,UMAP_37,UMAP_38,UMAP_39,UMAP_40,UMAP_41,UMAP_42,UMAP_43,UMAP_44,UMAP_45,UMAP_46,UMAP_47,UMAP_48,UMAP_49,UMAP_50
10.988647,8.911378,4.0115027,10.341906,8.207394,0.5701997,7.5039334,5.9734945,5.9296756,4.8801193,7.9315214,2.930362,7.385496,4.8237443,5.4756904,7.098165,2.688412,2.7024262,9.541772,4.7297015,6.416259,3.989027,4.0852866,4.1110044,5.0268083,7.5410905,5.0481496,5.598947,8.127369,8.681602,5.6749825,4.156242,0.38132036,4.379962,3.5788057,4.710119,5.223478,5.138551,3.700425,7.9525146,5.7800894,5.720869,3.1733642,5.0313773,4.778473,5.3102856,4.1441827,5.0569663,5.0578713,0.48837897
10.6937475,9.066938,3.8668773,10.183052,8.583085,1.3794006,7.929789,5.7011414,6.218159,4.3470173,7.6209564,2.8725295,7.4631543,4.886409,5.5843067,7.648237,2.5936174,3.154048,9.427745,4.822236,6.2404504,4.2486143,4.3403683,4.3573194,5.353905,7.1331224,5.631947,5.871983,7.247834,8.584277,5.6266437,3.687827,0.53962606,4.4479723,2.8958514,5.3627567,5.090814,5.814758,4.0407434,7.4429817,5.6116033,5.8247476,3.370322,5.0825224,4.7009306,5.718761,3.7652256,4.7730513,4.5571275,1.5303074
11.304722,9.3361845,4.557444,9.940913,8.331517,0.7283897,7.1865945,5.8248205,6.1074305,4.7585187,8.019107,2.7822115,7.445608,4.6207666,5.662607,7.075203,2.9036372,2.9558978,9.24986,4.681865,5.943158,3.9610586,3.9236128,4.3737717,5.0102115,7.198999,5.2506967,5.605462,7.7637076,8.601606,5.7899537,4.1424804,0.51898843,4.0884113,3.446058,5.018547,5.292987,5.043016,3.9465795,8.147522,5.7215614,5.946382,3.3988986,5.066643,4.758049,5.186267,4.157903,5.127543,5.071111,0.6601045
10.8926935,8.970984,3.9598954,10.101057,8.084453,1.0871519,8.008513,5.82324,5.8133326,4.8278284,7.4979167,2.9959996,7.1036816,4.760824,5.4647,7.2329903,2.8213222,2.8653133,9.2389965,4.5914993,6.2330923,4.074224,4.388121,4.090548,5.3025703,7.095909,5.335279,5.56118,7.772659,8.414051,5.8887005,4.0948696,0.39811602,4.219614,3.4624946,5.0509925,4.9941335,5.652812,3.8941398,7.5194125,5.969851,5.863697,3.2390208,5.017548,4.852225,5.4618692,4.1291904,4.84934,4.7378035,0.74430674
10.618719,9.2196665,3.8604896,10.112846,8.502444,1.4967508,7.9949956,5.6609707,6.3830643,4.443218,7.39756,3.031156,7.494144,4.815132,5.597613,7.5683346,2.5510912,3.2842596,9.286075,4.846621,6.233339,4.232283,4.52246,4.4298787,5.4734526,7.1052766,5.697406,5.9432387,7.2347827,8.411018,5.689173,3.5823023,0.55051774,4.5441723,2.7752347,5.487593,5.0360065,5.799388,3.9648716,7.129885,5.7326074,5.7608166,3.4211228,5.0136175,4.80175,5.757627,3.7269256,4.594399,4.4472814,1.7363664
10.983912,9.128164,4.030828,10.218433,8.685873,1.094338,7.7081275,5.750022,6.1679454,4.155394,7.8911085,2.6033454,7.489126,4.8855834,5.5833836,7.6787214,2.609028,3.0266485,9.495988,4.886286,6.1871214,4.2765684,4.1230617,4.2532578,5.2768893,7.214702,5.5315332,5.7667303,7.401648,8.775789,5.622315,3.8273559,0.50058234,4.2615256,2.983162,5.2846527,5.2691135,5.7161417,4.0281076,7.793915,5.545852,5.913935,3.3408983,5.103473,4.583422,5.614136,3.8806508,4.893945,4.691613,1.1457868
11.1809,8.91929,4.295679,10.199546,8.170939,0.5234836,7.403668,6.00144,5.7840652,4.719397,7.9771543,2.728635,7.215853,4.752895,5.4112616,7.186607,2.836658,2.4987235,9.347926,4.751675,6.270421,4.073818,3.9854212,3.8776214,5.0633955,7.391188,4.975781,5.393514,8.202309,8.710003,5.7864704,4.317391,0.40717497,3.9863384,3.7261698,4.773232,5.2823505,5.209847,3.8009257,8.1791315,5.839256,5.9299464,3.2098641,5.041176,4.6763306,5.228645,4.358845,5.073914,5.0517125,0.21780838
11.043176,9.121692,4.0230265,10.395682,8.358636,0.44471222,7.274313,5.9284487,6.2671995,5.045695,8.057875,3.0699763,7.7151337,4.810483,5.632219,6.8575625,2.5896094,2.9928644,9.683911,4.732023,6.4115715,3.8477376,4.0711603,4.502327,4.918438,7.7425776,5.092085,5.83414,8.11768,8.68363,5.5662246,4.0345016,0.34257263,4.709023,3.4882278,4.623493,5.3184814,4.777021,3.6321647,7.8993006,5.7188263,5.54779,3.2093353,5.0220637,4.886099,5.2290263,4.005093,5.090062,5.242873,0.6561862
11.160522,9.0580635,4.2357235,10.166608,8.131071,0.49341998,7.33105,5.9659467,5.887652,4.994025,8.003155,2.8837063,7.347725,4.7424006,5.526904,6.9756155,2.7923298,2.7306695,9.460099,4.652587,6.2755055,3.895053,3.9676864,4.164112,4.943408,7.455617,5.0306993,5.5361443,8.12115,8.650211,5.742237,4.244835,0.40700018,4.2662435,3.624296,4.730863,5.221258,5.0063753,3.6810217,8.118194,5.76944,5.7755437,3.1968555,5.022553,4.799583,5.213374,4.186671,5.196157,5.109975,0.37076032
11.051276,8.973993,4.0923815,10.377737,8.394364,0.62906134,7.439861,5.9008102,5.950097,4.6475883,8.054656,2.799723,7.429537,4.836229,5.4973903,7.235011,2.712919,2.7145958,9.558784,4.733099,6.2964993,4.0851083,3.9842265,4.1486683,5.041367,7.444581,5.148976,5.6219707,7.9930444,8.780766,5.660125,4.1632533,0.4253329,4.2871547,3.5575705,4.7280865,5.290944,5.190595,3.8887258,8.117981,5.7056274,5.821592,3.2273607,5.106881,4.707906,5.3150234,4.126879,5.0479426,5.107829,0.49318054
10.778019,9.363866,4.148845,10.150877,8.635765,1.1019565,7.332766,5.705907,6.5913606,4.684049,7.8200574,3.0881507,7.819514,4.78961,5.720416,7.259916,2.55367,3.3192685,9.458207,4.8289146,6.193234,4.0446596,4.2141247,4.717885,5.1613317,7.375196,5.525563,6.0492945,7.408036,8.548751,5.536137,3.6481192,0.5734739,4.7030177,2.9206812,5.1875315,5.208006,5.1287565,3.9163127,7.5772305,5.5632277,5.656409,3.447026,5.047045,4.8359914,5.5273194,3.710787,4.8493266,4.84363,1.6752056
10.171897,8.7343445,3.836075,10.255299,8.459115,1.7030997,7.993944,5.725701,6.2621746,4.4618564,7.3413773,3.260234,7.4353995,4.827992,5.469472,7.7323284,2.6590147,2.9470174,9.200357,4.891754,6.3090205,4.370137,4.4921126,4.252471,5.4241486,7.058351,5.5488095,5.9004827,7.2446876,8.394353,5.5758915,3.5800061,0.7519752,4.4530005,3.0336907,5.347265,4.965567,5.7851863,4.2371206,7.2343173,5.715335,5.8391767,3.5275323,5.1331973,4.731755,5.7348332,3.8170726,4.475147,4.5346513,1.9524336
10.479141,8.978128,3.7944727,10.278113,8.458841,1.4710993,8.063549,5.731686,6.2666283,4.3906093,7.341686,3.0674994,7.3970804,4.856172,5.442346,7.662645,2.5309513,2.9845467,9.270384,4.9121146,6.372351,4.3521347,4.5575957,4.160479,5.529704,7.166005,5.5608835,5.8476043,7.4677114,8.452508,5.6813817,3.6636498,0.55883664,4.4482994,2.9796848,5.3439994,5.04893,5.8589177,3.9888983,7.1302276,5.816642,5.7852187,3.3858743,5.0363226,4.750814,5.758454,3.8605464,4.4607487,4.474977,1.5854791
10.601086,9.266138,4.3510523,9.957036,8.736007,1.6042529,7.46617,5.6106143,6.553812,4.3035297,7.639267,2.995888,7.654862,4.7395115,5.654593,7.6750216,2.7090068,3.225899,9.133326,4.9013395,5.9790063,4.3133073,4.253296,4.560003,5.348372,6.963192,5.702642,5.978403,7.011843,8.475126,5.5868545,3.5560951,0.7915226,4.322533,2.8260636,5.545153,5.1321774,5.5231237,4.3147726,7.5567045,5.55322,5.942875,3.644593,5.1325493,4.691424,5.6446385,3.758928,4.6482677,4.611485,2.0690877
10.44425,8.587058,3.6631925,10.559155,8.261938,1.1775473,8.141177,5.9225435,6.021075,4.531396,7.322336,3.1442883,7.2373385,4.9050965,5.2265797,7.5273285,2.5329995,2.5188446,9.31755,4.945006,6.6415567,4.3880553,4.6082273,3.772221,5.5017624,7.423556,5.196641,5.649811,8.080213,8.516842,5.6963367,3.930617,0.42206907,4.351677,3.5167253,4.9201164,5.1218143,5.7598844,3.9019635,7.1875787,6.05415,5.7466335,3.2379272,5.0395103,4.7423444,5.5929403,4.188001,4.376178,4.7057176,1.0143528
10.647125,8.925414,3.7005258,10.268599,8.324983,1.2851593,8.138647,5.798033,6.1322374,4.5711904,7.4047565,3.0453603,7.339363,4.8569283,5.488773,7.4583526,2.5858696,3.0282621,9.364833,4.81547,6.400077,4.2006984,4.5466776,4.197045,5.416012,7.2528887,5.4646783,5.787554,7.5883346,8.456748,5.7127404,3.775408,0.4222805,4.488352,3.117076,5.224984,5.049114,5.7963753,3.877384,7.187373,5.8672028,5.736302,3.28651,5.00891,4.8004856,5.6498094,3.9259906,4.6374774,4.5781927,1.2750075
10.672382,9.265095,4.3061643,10.028158,8.724634,1.4966712,7.480578,5.6343203,6.519127,4.283146,7.680878,2.947624,7.6489,4.7522717,5.6404185,7.6474776,2.680516,3.1904993,9.190454,4.908559,6.0155244,4.305287,4.238559,4.5180755,5.3445463,7.0244474,5.663406,5.951095,7.1236444,8.520573,5.5998607,3.605232,0.73925835,4.3241816,2.869384,5.477654,5.169898,5.507519,4.253703,7.5923634,5.5751643,5.9256043,3.597467,5.1211267,4.6865563,5.6243935,3.7912042,4.6635933,4.647398,1.8737806
10.442001,9.180447,4.177502,9.960769,8.416598,1.5605022,7.6113997,5.6902695,6.536029,4.744274,7.3914857,3.3129632,7.593947,4.6980815,5.6237245,7.384835,2.6827137,3.2359433,9.091338,4.837753,6.1507583,4.149854,4.465341,4.5622206,5.3444333,7.0917053,5.5704684,5.980962,7.2455187,8.265436,5.6381316,3.5553818,0.7192432,4.5345607,2.9254093,5.436409,5.0000906,5.3994203,4.0615163,7.233176,5.7383738,5.758813,3.574995,5.030704,4.870828,5.6118345,3.7851853,4.5994544,4.590693,2.0659099
11.120466,9.321554,4.3844285,10.107576,8.701432,1.0099783,7.355524,5.7201967,6.2588305,4.214802,7.9975066,2.617458,7.5519233,4.772163,5.6141863,7.548466,2.7142622,2.9993157,9.34785,4.8588448,6.003645,4.2468276,3.99035,4.32757,5.2212214,7.1471176,5.491621,5.7441626,7.467541,8.747163,5.671762,3.9136748,0.5798383,4.1247263,3.1046069,5.2412934,5.3327055,5.4176316,4.117306,8.014595,5.568954,5.9920835,3.437571,5.1210327,4.606233,5.468007,3.970742,4.9053187,4.8477874,1.0553176
11.100891,9.180429,4.446783,10.167452,8.380658,0.5758637,7.0568905,5.9139295,6.2232676,4.816445,8.036,2.9171548,7.570133,4.7268996,5.5418024,7.0607853,2.7371576,2.7747986,9.368678,4.7986717,6.223619,4.008461,3.989792,4.2654486,5.021205,7.4983535,5.0790863,5.665383,8.060897,8.658588,5.6617017,4.1080256,0.47978964,4.269818,3.5333815,4.810353,5.334403,4.860888,3.815896,8.091148,5.7414236,5.795374,3.3285854,5.033178,4.7679086,5.2243605,4.174165,5.0098634,5.1348977,0.7317387
10.938013,9.115788,4.309072,10.241117,8.591931,1.003451,7.407849,5.774238,6.1644983,4.342908,7.8981557,2.8043475,7.4709044,4.784246,5.4892936,7.4933887,2.7397156,2.7806375,9.303403,4.833903,6.1219673,4.2855177,4.076157,4.1739707,5.2411666,7.1978745,5.3512244,5.6947513,7.6999598,8.6924925,5.6781907,3.9984548,0.5856605,4.125554,3.3688698,5.0398536,5.2790413,5.356899,4.157234,7.9677844,5.707957,5.967837,3.4143558,5.138215,4.652726,5.4260926,4.0871415,4.784218,4.9355764,0.9623888
10.995815,8.902355,4.2565536,10.100188,8.114825,0.7921408,7.5616145,5.965065,5.87997,4.779617,7.7350273,2.8894243,7.1926684,4.724142,5.4108853,7.210057,2.8399796,2.6035647,9.211697,4.7598596,6.273551,4.0905128,4.169863,3.9354682,5.161534,7.2958937,5.062296,5.4562583,8.052886,8.543639,5.8046713,4.185951,0.4514176,4.0408,3.6213505,4.940931,5.1766043,5.332545,3.828363,7.8807144,5.9123225,5.9068427,3.2729585,5.0143228,4.7363825,5.299476,4.3116755,4.9362407,4.9033794,0.59299785
11.193968,8.995072,4.2570515,10.269792,8.2433,0.4664227,7.311954,5.956552,5.8135657,4.8026958,8.103352,2.7769637,7.3271227,4.772288,5.4805703,7.0948825,2.8216588,2.6055157,9.478566,4.6627417,6.2448287,3.9964511,3.9003382,4.061679,4.9647665,7.42572,5.0197287,5.4895277,8.151547,8.750174,5.7388844,4.3201056,0.4116985,4.144325,3.7258735,4.656219,5.2791977,5.0629244,3.82493,8.284326,5.7592673,5.867054,3.1999812,5.0786934,4.7278743,5.202245,4.2545,5.1692405,5.1753907,0.20348504
11.223704,9.459351,4.306542,9.944226,8.355269,1.0041081,7.623731,5.6938367,6.058883,4.61556,7.7577085,2.7614467,7.3301325,4.686042,5.6397767,7.248284,2.813024,3.1297102,9.230682,4.614649,5.9500666,4.04848,4.161808,4.3609405,5.2598653,7.0156507,5.52293,5.6628366,7.5376115,8.512368,5.891965,4.0388603,0.45596355,4.1697884,3.183977,5.227575,5.14944,5.4794307,3.951683,7.770595,5.783349,5.9402328,3.3471365,5.028713,4.8076973,5.433339,4.003936,4.967568,4.7772446,0.821175
11.048704,8.859313,4.12092,10.266621,8.1403885,0.6208953,7.5748487,5.9880657,5.8043323,4.775591,7.8566914,2.8477626,7.2200184,4.780452,5.404079,7.1786757,2.7881372,2.5557556,9.379393,4.7384744,6.3454413,4.072742,4.108094,3.917116,5.109385,7.410033,5.015588,5.45601,8.177536,8.652844,5.773502,4.2512846,0.3873212,4.1213665,3.693906,4.7705374,5.222611,5.2803416,3.78506,7.9817305,5.8818755,5.8592496,3.1930397,5.0342193,4.72799,5.283555,4.300841,4.9929185,5.008865,0.33083987
