#mpa_vOct22_CHOCOPhlAnSGB_202212
clade_name	sample_0	sample_1	sample_2	sample_3	sample_4	sample_5	sample_6	sample_7	sample_8	sample_9
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales	0.11048	0.1258	0.48523	0.04886	1.95101	0.1323899999999999	0.25446	0.10779	0.05353	0.40917
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales	0.07978	0.0	0.4388999999999999	0.21242	0.04929	0.24412	0.2238899999999999	0.42005	0.42727	0.36773
d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales	0.09552	0.0	0.34847	0.1680299999999999	0.8869100000000001	0.0	0.03035	0.20476	0.08377	0.33869
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales	0.05424	0.00687	0.03831	0.0	0.17131	0.42261	1.82068	0.00879	0.00293	0.5911000000000001
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales	0.04413	0.0	0.0	0.0	0.0	0.09981	0.06266	0.00443	0.00135	0.35914
d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales	0.05689	0.10158	1.29113	0.0975	0.62944	0.01073	0.02757	0.58917	0.03254	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales	0.03339	0.03216	0.0	0.0	0.0	0.0	0.01694	0.04308	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381	0.01729	0.05081	0.0417	1.06235	0.04262	0.0	0.0	0.0	0.01688	0.32873
d__Bacteria;p__Spirochaetota;c__Brachyspirae;o__Brachyspirales	0.01543	0.06062	0.0	0.0591	0.0	0.0	0.0	0.53226	0.00282	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales	0.00491	0.0238899999999999	0.01213	0.12426	0.07851	1.87756	0.22183	0.18949	0.05962	0.39745
d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales	0.00251	0.13418	0.0	0.0	0.18726	0.05474	0.22766	0.00092	0.00092	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1212	0.00164	0.0	0.7075000000000001	0.10283	0.0	0.0	0.17371	0.01607	0.6256499999999999	0.07204
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	8.51823	5.11903	12.52734	3.02044	3.5223500000000003	2.17821	5.72086	6.46034	6.58161	4.27063
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508	15.988969999999998	2.56933	4.52504	3.98856	4.902030000000001	4.87223	3.1993599999999995	1.7388499999999996	3.80782	4.20567
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660	7.466609999999999	2.994070000000001	10.236680000000003	5.365700000000001	6.9676	3.169069999999999	2.3943100000000004	4.306499999999998	4.626680000000001	6.12301
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae	4.76426	0.27845	0.16875	0.95602	0.1194	0.42996	0.03272	0.00281	0.23795	0.1853
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272	5.193599999999999	0.46848	2.1152200000000003	0.3002599999999999	0.60522	0.2496399999999999	5.395120000000001	0.6213	0.3326099999999999	0.68642
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-465	3.45891	0.05894	0.00135	0.03072	0.58939	0.0	0.12059	1.31083	0.13455	0.14657
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae	2.61771	1.14049	0.52743	0.83825	0.0568	1.09008	0.80824	0.20477	0.76424	0.21933
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	4.61596	3.01658	1.98612	3.6690199999999993	5.891030000000001	3.80739	4.726820000000001	8.67812	2.75076	1.9378
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae	1.67445	0.03336	0.12861	0.00388	0.0802399999999999	0.02761	0.41677	0.16785	0.0155	0.00974
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	10.97315	8.151159999999999	8.332940000000002	9.754789999999998	7.809049999999998	7.67366	14.897700000000002	25.19156	8.772010000000002	25.202710000000007
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	1.98589	0.3849999999999999	0.4218299999999999	0.6106999999999999	0.6423800000000001	0.35903	0.90575	1.0726	0.31204	0.368
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	2.0790299999999995	2.41256	0.75211	3.0973399999999995	2.8831	2.20027	0.41768	0.28687	0.50797	1.3507600000000002
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae	6.055149999999999	21.094120000000007	6.577989999999999	5.3553700000000015	3.6809500000000006	11.420229999999997	5.40607	4.631219999999999	7.48085	2.69961
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932	1.87149	0.69447	2.27558	0.20901	7.57693	1.0945600000000002	0.92897	0.20628	0.83627	0.7773599999999999
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	4.14712	6.23189	7.806400000000001	5.57584	9.1652	3.67096	9.81697	3.67843	15.44567	4.89348
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae	1.86563	14.47487	8.774819999999998	1.99171	1.4098899999999996	0.50557	1.4442	1.60401	1.24802	1.22471
d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae	1.025	0.0	0.0125	0.0	0.0	0.08487	0.21119	3.65985	0.08401	0.12255
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae	1.00824	0.5629200000000001	0.18846	0.44272	2.83986	0.11221	0.6717399999999999	0.2685099999999999	0.06033	0.34723
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	1.02784	0.00263	0.35967	0.03786	0.0	0.03564	0.04201	0.13699	0.74875	0.99836
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138	1.40731	0.54385	0.80871	2.0201300000000004	0.0833899999999999	1.25295	0.44008	0.2505699999999999	0.26554	2.52028
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	1.22832	1.02938	2.3871800000000003	3.03913	2.34634	3.38949	0.73167	0.96248	0.22158	0.63848
d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__RUG14156	0.38726	0.0	0.0	0.0	0.00752	0.0	3.16942	0.0	0.0	0.1904
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae	0.42265	2.26008	0.18327	0.39666	0.31062	0.6481	1.65818	0.74536	1.0032	1.97103
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-917	0.52883	0.1604499999999999	0.50134	0.39465	0.3776	0.71218	0.2662799999999999	0.05807	0.0806699999999999	8.5712
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae	1.3960400000000002	5.05691	2.1019299999999994	3.9236	2.330189999999999	3.97218	1.35651	3.52926	21.44444	4.639080000000001
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae	0.48325	0.00728	1.00989	1.18209	0.00358	0.37138	0.14953	0.09672	0.21875	0.76482
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae	0.279	1.16092	0.06728	0.8756200000000001	2.89664	0.23304	1.66649	0.88298	0.07547	1.48611
d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-313	0.39241	0.08144	0.0352	0.15148	0.06998	0.0	0.0	0.03786	0.05648	0.08526
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-314	0.57368	0.79298	1.3589300000000002	0.0327	0.02398	0.03341	0.00249	0.5059600000000001	0.28726	2.38643
d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae	0.3656	0.54791	0.6072200000000001	4.77233	5.521730000000001	0.06947	0.8056899999999999	3.3348400000000007	0.98563	3.26941
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae	0.2738	2.71253	1.94253	0.01987	0.96132	0.14126	0.3223	0.33321	0.04453	0.09143
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Christensenellaceae	0.17723	0.79536	0.29575	0.0	0.02848	0.04234	0.0	0.00251	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0.59568	0.37121	0.47601	0.7995300000000001	0.6914399999999999	0.13732	1.04156	0.54517	0.03696	0.35581
d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-449	0.17004	0.00902	0.0	0.0	0.25746	0.0	0.0	0.12838	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae	0.22265	1.6763400000000002	0.37516	1.19573	1.2879000000000005	1.61237	3.07248	1.18574	1.54603	1.07763
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae	0.20126	0.0074	0.26155	0.32934	0.00455	0.09177	0.14755	0.05949	1.3480500000000002	0.07941
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.23822	2.2038800000000003	0.60221	0.74889	1.59654	0.23263	1.69813	1.3901199999999998	0.9027400000000002	0.47304
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae	0.2024	0.4231299999999999	2.30077	0.4523699999999999	0.03339	0.32323	0.09559	0.48278	0.06352	0.47448
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae	0.29238	0.51269	0.21234	0.2709899999999999	0.44354	0.19544	0.1030099999999999	3.75519	1.01158	0.46001
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__CAG-312	0.22893	0.96	0.52512	0.81238	0.55263	0.02528	0.65383	0.04979	1.1411099999999998	0.14459
d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae	0.14044	0.0	0.0	2.76469	0.00343	0.07972	0.07559	0.0	0.6007	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae	0.58128	2.94555	1.2617	8.432050000000002	1.74629	0.53961	2.00306	0.23968	3.2825100000000003	2.44443
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__UBA1234	0.12694	0.14361	0.02582	0.0	1.13348	0.0	0.10819	0.00735	0.81324	0.0398
