UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,UMAP_19,UMAP_20,UMAP_21,UMAP_22,UMAP_23,UMAP_24,UMAP_25,UMAP_26,UMAP_27,UMAP_28,UMAP_29,UMAP_30,UMAP_31,UMAP_32,UMAP_33,UMAP_34,UMAP_35,UMAP_36,UMAP_37,UMAP_38,UMAP_39,UMAP_40,UMAP_41,UMAP_42,UMAP_43,UMAP_44,UMAP_45,UMAP_46,UMAP_47,UMAP_48,UMAP_49,UMAP_50
7.5546994,6.5671163,6.15223,5.5110183,5.755702,6.85828,10.407853,5.7948318,7.544747,6.5427876,3.725316,5.037716,5.1797686,2.6735709,4.2029696,5.2812557,4.766761,5.321541,3.270706,4.271319,4.7805314,6.2866817,3.669731,5.617405,4.640266,6.405597,4.4171457,4.7569356,4.4126596,5.8800783,4.8979425,3.417359,4.1420646,5.206494,4.079175,6.0042834,4.655137,6.6872215,3.127459,3.6453273,6.268077,6.50531,6.308782,5.803487,6.3307743,6.426061,4.9929156,3.9098053,5.5168757,5.0018754
7.817574,6.704427,6.298159,5.435872,5.8032312,6.4130936,10.697649,5.8143477,7.6755576,6.480458,3.920249,5.2087073,5.16625,2.6571283,4.266049,5.360535,4.7742257,5.3202863,3.2496047,4.071158,4.5763316,6.1549788,3.7213407,5.2569485,4.81585,6.788359,4.588615,4.874655,4.2229156,6.0927796,4.6567917,3.6869123,4.09003,5.3742647,3.986413,5.893292,4.550864,6.629696,3.1313598,3.835323,6.411843,6.3463078,6.4899855,5.470422,6.624056,6.490594,5.2353783,4.0036197,5.84187,5.1227536
6.581996,7.3025146,6.7796664,6.8615985,4.9013596,7.4182773,8.869154,5.832228,7.142353,6.2393665,4.1243525,4.787643,5.081399,2.7569714,4.8567395,5.465062,5.122525,5.152872,3.5575078,4.0980415,4.1666813,5.9463043,4.167329,4.8318963,5.1749587,6.360325,4.1211815,4.2328577,3.3514876,6.2422013,4.533684,3.7527387,4.2725987,4.7761025,4.853449,5.741458,4.8010917,6.374109,3.5644717,4.090064,5.926464,6.050872,6.718546,5.6275578,6.4101167,5.9996386,4.9083123,4.094196,5.387835,4.7639737
6.4119925,7.3913784,6.919495,7.0934343,4.7788186,7.52883,8.48438,5.92055,7.0833397,6.2346363,4.2112565,4.766013,5.040282,2.7277186,5.001452,5.461154,5.211494,5.0977964,3.5457678,4.0746937,4.0589957,5.872434,4.202166,4.7118583,5.264081,6.3452888,4.1099243,4.117836,3.219014,6.2862306,4.4883623,3.8240726,4.280233,4.724985,5.0322723,5.7263803,4.821709,6.317457,3.6205213,4.1543436,5.83554,6.014173,6.7835283,5.5903606,6.44013,5.941263,4.8563833,4.179868,5.3863397,4.718207
7.720389,6.4939666,6.243913,5.7251315,5.541678,6.9250937,10.690704,6.1804166,7.561108,7.0479083,3.985703,5.0896177,4.844342,2.77899,4.411656,5.3195457,5.1694646,5.0402646,2.871514,3.9819033,4.6103773,6.0816236,3.4061077,5.211459,4.7369175,6.795392,4.6254864,4.8868423,3.9333405,6.248422,4.7093773,3.8414662,4.1585565,5.237991,4.249043,5.791071,4.6630087,6.6920214,3.2112403,3.650528,6.3954086,6.495846,6.4006476,5.757968,6.4563346,6.7195396,4.7548327,4.3801956,5.67663,4.762257
7.1433663,6.623023,6.296544,5.7948203,5.570611,6.9894285,10.170607,5.73186,7.531967,6.5138855,3.6278307,4.885209,5.186984,2.857095,4.2516804,5.3199086,4.671621,5.385392,3.287889,4.219656,4.847568,6.2821984,3.7833066,5.5761104,4.7171655,6.347841,4.4232836,4.6801934,4.141925,5.9046555,4.89022,3.3388793,4.111101,5.0869517,4.156863,5.9936175,4.5863824,6.593224,3.182178,3.579393,6.3939886,6.41259,6.3101687,5.8438487,6.266459,6.2678013,4.9467516,3.8076737,5.3307996,4.8663445
7.7260723,6.5434413,6.7675624,5.4098606,5.7468348,6.33054,10.975706,5.872412,7.439489,6.61276,3.628373,5.2016606,4.852304,2.9447174,4.2134237,5.3472505,4.7871885,5.2477827,2.906427,4.0189686,5.071274,6.131389,3.537506,5.5170693,4.700726,6.840254,5.0211153,5.018443,4.317091,6.0627756,4.787159,3.6984115,3.9146569,5.5191946,3.7413933,5.8400035,4.269279,6.649087,2.86529,3.5190423,6.803631,6.5598283,6.2833195,5.746552,6.4338765,6.773006,4.884364,4.22373,5.6290655,4.7502046
7.185206,6.7817917,6.2665677,5.8356934,5.6040897,6.9901366,10.208545,5.6858754,7.4758663,6.448069,3.6300905,4.869261,5.1838646,2.943563,4.271892,5.3687096,4.661903,5.420777,3.386216,4.1867075,4.8366227,6.2856207,3.84017,5.54619,4.7233653,6.413561,4.4295735,4.739573,4.0258226,5.9357357,4.870185,3.3665233,4.1146297,5.073172,4.1708927,5.933156,4.5598464,6.599445,3.2068257,3.6051338,6.425745,6.4044924,6.2977567,5.849853,6.2271905,6.292188,5.0213656,3.780645,5.3013425,4.845915
7.182905,6.3523407,6.1931057,5.9567494,5.4655557,7.2031674,10.265218,5.881155,7.5138793,6.8459387,3.7774243,4.823373,5.0712028,2.890503,4.2132835,5.2453184,4.9627767,5.2740664,3.0137248,4.1107836,4.747236,6.3138013,3.6400535,5.4088774,4.538428,6.3782063,4.3184705,4.625039,3.9489803,6.1709504,4.770089,3.595512,4.3248224,4.940051,4.234148,5.985941,4.7361355,6.671266,3.3145795,3.5901945,6.4881988,6.412603,6.4332867,5.9766107,6.293945,6.4416013,4.6580606,4.0665946,5.369051,4.751325
7.4083276,6.842604,6.3120227,5.8597035,5.6835485,7.06434,10.429315,5.597703,7.20315,6.4198575,3.6450906,4.9037313,5.0132155,3.0899503,4.251116,5.395335,4.891358,5.387377,3.3084667,4.1172643,4.9283347,6.3153877,3.831455,5.545285,4.5215673,6.521263,4.480378,4.840255,3.9755545,6.1014905,4.8102427,3.5891335,4.209814,5.0653234,4.094004,5.821942,4.5314016,6.7059493,3.2035995,3.6364703,6.5607514,6.5188346,6.290441,6.045713,6.1281505,6.5724196,4.8798184,3.9585788,5.273196,4.682841
8.040664,6.3589325,6.3363576,5.073801,5.8921766,6.2412906,11.150393,6.0814595,7.8136144,6.83339,3.8116736,5.3113837,5.02838,2.6334014,4.1638875,5.271693,4.743314,5.237293,2.9024065,4.045055,4.7902136,6.1305184,3.3796508,5.404157,4.7561364,6.8839025,4.8624024,5.018905,4.448011,6.040922,4.772488,3.6600578,3.9768422,5.5756636,3.801007,5.947402,4.4474497,6.6933494,2.9426093,3.6071303,6.5764174,6.4887114,6.3498573,5.4744515,6.661999,6.647862,5.119908,4.1385164,5.896623,5.0772514
6.4820986,7.3336954,6.8862143,7.0167885,4.80408,7.5082197,8.6446,5.8985367,7.0973644,6.2785153,4.177136,4.7692485,5.0261016,2.7456932,4.944653,5.455321,5.198661,5.1032352,3.5060084,4.081615,4.1100526,5.8938437,4.159569,4.7606583,5.2183695,6.348887,4.1322246,4.1639132,3.2535207,6.272747,4.515042,3.802167,4.2759614,4.7429757,4.965584,5.731836,4.81252,6.343367,3.5986757,4.115968,5.8740835,6.04977,6.747068,5.6235833,6.419911,5.981448,4.835922,4.17146,5.3798285,4.7106576
7.5655212,6.0480638,6.2693224,5.272667,5.60878,6.6502013,10.606057,6.1749945,7.913967,7.033431,3.7711716,5.142405,5.0913286,2.4877136,4.2340713,5.1770306,4.793274,5.1334934,2.7835233,4.20003,4.780577,6.153204,3.3354115,5.5334797,4.797341,6.5007854,4.625103,4.73988,4.569658,5.872039,4.9065747,3.4197764,3.9997358,5.3918505,4.0503697,6.094807,4.632202,6.6193886,3.0094373,3.483962,6.328228,6.496364,6.3300667,5.607602,6.566829,6.434816,4.84528,4.102411,5.7303257,5.0303664
7.297153,7.1454,6.1116714,6.293267,5.464142,7.3107824,9.78754,5.641311,7.2063017,6.3176765,4.0445914,4.8585153,5.1566114,2.828998,4.5044656,5.4430933,5.1096044,5.2737894,3.6108303,4.1438594,4.3461695,6.2139096,4.035548,5.158523,4.749894,6.4571586,4.0764694,4.596021,3.6888418,6.2046347,4.6268363,3.7335873,4.377519,4.8517613,4.531343,5.75867,4.840035,6.622207,3.4965825,3.9950542,6.059996,6.303643,6.5556173,5.863935,6.2583127,6.3820972,4.9809084,4.0068464,5.436522,4.856991
