UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,UMAP_19,UMAP_20,UMAP_21,UMAP_22,UMAP_23,UMAP_24,UMAP_25,UMAP_26,UMAP_27,UMAP_28,UMAP_29,UMAP_30,UMAP_31,UMAP_32,UMAP_33,UMAP_34,UMAP_35,UMAP_36,UMAP_37,UMAP_38,UMAP_39,UMAP_40,UMAP_41,UMAP_42,UMAP_43,UMAP_44,UMAP_45,UMAP_46,UMAP_47,UMAP_48,UMAP_49,UMAP_50,UMAP_51,UMAP_52,UMAP_53,UMAP_54,UMAP_55,UMAP_56,UMAP_57,UMAP_58,UMAP_59,UMAP_60,UMAP_61,UMAP_62,UMAP_63,UMAP_64,UMAP_65,UMAP_66,UMAP_67,UMAP_68,UMAP_69,UMAP_70,UMAP_71,UMAP_72,UMAP_73,UMAP_74,UMAP_75,UMAP_76,UMAP_77,UMAP_78,UMAP_79,UMAP_80,UMAP_81,UMAP_82,UMAP_83,UMAP_84,UMAP_85,UMAP_86,UMAP_87,UMAP_88,UMAP_89,UMAP_90,UMAP_91,UMAP_92,UMAP_93,UMAP_94,UMAP_95,UMAP_96,UMAP_97,UMAP_98,UMAP_99,UMAP_100
7.5860977,8.994223,1.3166878,5.371709,6.3420014,4.2049956,4.999863,7.771019,6.129496,6.259235,4.630504,7.6888657,5.624808,7.1114473,7.5011287,5.6220975,5.373403,5.031111,4.2531357,7.033937,5.2422233,4.7139397,4.047717,6.132564,4.556841,6.2008824,4.681471,3.3453896,6.805323,6.3899517,5.0253916,4.8342104,3.464342,4.993504,4.1168613,6.065442,4.0120506,3.637322,2.9289145,6.3129644,4.780604,4.006281,3.8829215,6.701193,6.158444,3.6169224,7.307446,3.5474155,5.576798,5.5600424,5.337683,3.2930663,5.8335238,3.472541,6.9376454,6.5268235,8.1555,4.691283,5.2917185,4.047745,5.5581164,4.724672,5.021032,5.3291845,5.185496,5.072259,6.3246512,4.3884664,2.9637847,3.352305,3.3729959,5.389605,6.182255,4.218971,5.354888,2.3939335,6.725626,4.8834205,4.896071,4.1027365,4.4635277,6.8333454,4.51411,6.465054,4.841765,2.5178185,4.713722,6.2395015,5.16913,5.460897,4.7472644,3.9411752,4.724209,4.5933113,3.7169855,5.5548224,6.434343,5.671676,5.393428,4.01101
7.806737,9.517508,1.4396641,4.8260083,6.60543,4.4302607,4.932535,7.806239,6.0917063,6.0796947,4.729103,7.5576997,5.697889,6.9988103,7.517356,5.542021,5.5192575,5.2206798,4.234959,7.0639377,5.148435,4.766285,4.1048994,6.1099315,4.3351197,6.2172565,4.562488,3.479231,6.7315683,6.269801,5.063447,4.9607944,3.5060487,5.134647,4.3926616,6.118705,4.5495872,3.7208269,3.0149302,6.0499268,4.8910666,3.7454736,3.9914439,6.7252035,6.04476,3.7138948,7.331511,3.378814,5.4514656,5.3481236,5.403288,3.3168037,5.7851787,3.5803187,6.8438377,6.443472,7.8869495,4.599271,5.3219438,4.017157,5.6162415,4.6235304,5.096438,5.2845263,5.237885,4.9787917,6.311159,4.4357343,3.1687002,3.3708425,3.5580006,5.370962,6.2562175,4.2870693,5.319944,2.414453,6.679075,4.795789,4.896421,4.160431,4.383216,6.9078336,4.6903543,6.2367043,4.864084,2.8253195,4.7391753,6.0183125,5.125119,5.443307,4.7839894,4.0204897,4.807204,4.334354,3.894593,5.4587874,6.260839,5.6338105,5.49622,3.9445508
8.670251,9.270077,2.5549545,4.578847,6.384711,4.5300922,4.980474,8.101288,5.8804564,6.340352,5.0510716,7.5141807,5.861905,7.5118947,7.3374,5.5559864,5.2461457,5.4969716,4.4249377,7.656963,4.970108,4.854506,4.2673216,5.868933,4.282829,6.021015,4.0892296,3.3847146,6.742206,6.0299134,4.7714915,5.351368,3.9760182,4.7999706,4.628685,6.0568647,4.7929096,3.8551972,3.3434772,6.138392,4.4452744,4.1556726,4.025987,6.8270464,5.9701834,3.1629622,7.3355627,3.7318754,5.733679,5.191309,5.7683835,3.774138,6.0061846,3.5141802,6.284469,6.7054877,7.553741,4.4265513,5.661054,4.0397296,5.6266575,4.406317,5.345166,5.1918006,4.6889014,4.750389,6.2766547,4.4526987,3.239756,3.30922,3.5263262,5.5689306,6.2082777,4.2064633,5.3349,2.6558475,6.41493,4.68267,4.7745614,4.3880305,4.717962,7.0496078,4.4741325,6.161291,5.0921173,2.7691624,4.9178486,6.110815,5.4119997,5.0755215,4.7492533,3.8362598,4.984456,4.6305227,3.8803751,6.126186,5.8613243,5.431015,5.105748,3.9998202
7.493547,9.211305,1.4975989,5.144791,6.434473,4.142915,4.669528,8.029822,6.2400384,6.3612533,4.611084,7.626048,5.6162844,7.203707,7.72889,5.7052274,5.445481,5.2089376,4.0366106,7.0922923,5.1640983,4.8473487,4.1326885,5.903577,4.311733,6.1095734,4.7010612,3.5158634,6.992973,6.5466776,5.181512,4.7186475,3.5651035,5.3692203,4.138876,6.076126,4.4439554,3.6952477,3.007669,6.2383866,4.9617767,3.7107475,3.73834,6.674867,6.313651,3.360502,7.3586116,3.3912168,5.546913,5.47274,5.4702897,3.4272354,6.0699153,3.409461,6.8626604,6.5605645,8.190222,4.7050276,5.184949,3.9169462,5.720584,4.6001024,5.2997427,5.3998413,5.2255216,5.0228386,6.4674582,4.3549848,2.8229868,3.2342122,3.6433098,5.3601847,6.174288,3.9191692,5.430157,2.2056332,6.840116,4.7837853,4.8019648,3.9847322,4.4838567,6.833349,4.544559,6.4442563,5.0616217,2.6008344,4.920454,6.298414,4.963046,5.4355817,4.872563,3.8936617,4.723968,4.6133075,3.8201237,5.79539,6.4919796,5.7153935,5.4761815,4.058323
7.620734,9.495006,2.0817268,5.3532267,6.357075,4.4256506,5.2571855,7.641149,5.9761686,6.295224,4.547889,7.4324007,5.700622,7.204612,7.412636,5.771855,5.1102357,5.1770453,4.4208403,7.4061475,5.2630525,4.9296684,4.192489,6.1028748,4.3660855,6.2155805,4.531498,3.3792663,6.436859,6.256067,4.6590657,5.0964622,3.8136194,4.8529778,4.2780323,6.148445,4.2864785,3.7880013,3.0908017,6.0333195,4.5800867,4.0747747,4.0458665,6.790791,5.9255185,3.5332265,7.280936,3.667409,5.6957808,5.320705,5.3658934,3.507346,5.767076,3.6946144,6.600164,6.5166235,7.564692,4.4232993,5.446555,3.9764879,5.093633,4.6344037,5.003299,5.282833,5.0264196,4.9342003,6.1363044,4.4309297,3.1205895,3.4225087,3.3250813,5.520601,6.1596675,4.2431064,5.309994,2.7421944,6.4921103,4.795565,4.745606,4.240868,4.725544,6.6672897,4.619477,6.1897955,4.7520804,2.7969031,4.89059,6.147839,5.0860696,5.209036,4.789408,4.1004486,4.9007907,4.654137,3.7892265,5.578358,6.08952,5.4670167,5.3795066,3.8216872
7.4882674,8.712997,1.406471,5.5432606,6.4693522,4.062064,4.8432093,7.8712215,6.223688,6.3329268,4.642388,7.7966056,5.6288037,7.0036893,7.713557,5.5999026,5.3620105,5.0808516,4.1454983,6.881806,4.920827,4.694976,4.0544834,5.930311,4.4956207,6.1165857,4.702262,3.3090928,6.8174915,6.545895,5.3291483,4.727887,3.598761,5.317356,4.173966,6.0607185,4.245636,3.590968,2.991241,6.3140564,4.8135595,3.735211,3.8053858,6.6811953,6.2881217,3.5527797,7.302658,3.4601438,5.4883037,5.6311097,5.464523,3.5430288,5.9717855,3.2908335,6.8846893,6.595505,8.304226,4.8480077,5.214619,3.9012406,5.718029,4.7441216,5.270045,5.329882,5.184935,4.9464064,6.3694324,4.313973,2.8520398,3.2985837,3.5743306,5.309053,6.0973477,3.97246,5.4254556,2.2636127,6.8841286,4.815312,4.710675,4.0980015,4.449759,6.8836217,4.465747,6.4935374,5.079459,2.5662167,4.881177,6.209211,5.091028,5.4376206,4.773714,3.8614438,4.6648917,4.6950517,3.7555823,5.5627522,6.498911,5.833911,5.4711127,4.137068
8.136193,8.989789,1.4632586,5.05026,6.3043766,4.4161606,5.3786607,7.726247,5.9758134,6.0248537,4.853361,7.6775274,5.747683,7.113373,7.2392163,5.353057,5.365278,5.0901723,4.4752936,7.1923876,5.176048,4.653476,4.0097127,6.1401887,4.7077622,6.256374,4.4647837,3.1775992,6.6631293,6.047179,4.819933,5.128765,3.481185,4.6940727,4.3714523,6.035199,3.9805303,3.6618762,2.9953468,6.2784195,4.52476,4.206804,4.1722703,6.8823895,5.901233,3.718123,7.2573776,3.6180546,5.6005006,5.4650416,5.4628716,3.263352,5.5916576,3.4719038,6.8198633,6.541351,7.8763056,4.5892906,5.5935035,4.1330605,5.5559626,4.771987,4.8914046,5.1772766,5.0108194,4.9936423,6.1559157,4.428687,3.2818608,3.4654331,3.2459295,5.4089603,6.260331,4.5153704,5.254134,2.5951765,6.5214977,4.9435267,4.9599724,4.3553348,4.355597,7.027625,4.499592,6.3687778,4.725391,2.6751077,4.5695424,5.972396,5.5165625,5.40296,4.5820684,3.8826296,4.8357325,4.414338,3.7200096,5.412404,6.16245,5.624317,5.293616,3.9324691
7.941363,8.89644,1.6331394,4.9623513,6.502126,4.264768,4.9581265,8.077755,6.1345,6.145814,4.8627834,7.744097,5.706393,7.129904,7.63103,5.389851,5.4283075,5.191947,4.2287507,7.093554,4.8140306,4.7007756,4.0617843,5.7878833,4.528034,6.104004,4.5523343,3.2690372,6.854384,6.329119,5.2220497,4.9100657,3.6605375,5.299124,4.412803,6.017474,4.407257,3.6403627,3.0897217,6.26419,4.6908116,3.7675118,3.9725807,6.8177743,6.153041,3.3777914,7.276124,3.445577,5.4855266,5.5081716,5.698591,3.5840452,5.8775845,3.2870898,6.756861,6.6164126,8.116866,4.754699,5.388609,3.935967,5.860592,4.7287993,5.3110547,5.2851853,5.084712,4.9012656,6.3065834,4.3201714,3.043181,3.3477662,3.6219547,5.295972,6.195248,4.080484,5.3542004,2.299709,6.747481,4.845846,4.724682,4.2759385,4.376415,7.0850444,4.4620805,6.4125457,5.090748,2.7286057,4.8703833,6.025234,5.319744,5.387496,4.6873245,3.7615566,4.765609,4.515987,3.7781053,5.682943,6.3296013,5.8418303,5.408046,4.1043386
7.767457,8.846405,1.646645,5.3059764,6.2318053,4.169674,4.932201,7.977815,6.110239,6.3947425,4.7149124,7.693917,5.6445856,7.3535852,7.5209413,5.649026,5.2882743,5.110873,4.24568,7.2392335,5.1846576,4.7635617,4.102427,5.9679637,4.5470552,6.1031384,4.584966,3.3289053,6.9203815,6.391262,4.968525,4.878144,3.6164389,4.9818697,4.1265016,6.0187593,4.0509152,3.6698024,3.028583,6.401257,4.664289,4.1139975,3.823402,6.732327,6.2153473,3.296703,7.311868,3.6442916,5.684022,5.545476,5.504985,3.4539795,5.9798985,3.4008071,6.775899,6.641042,8.154801,4.671273,5.353577,4.0253563,5.624285,4.6570253,5.16456,5.346694,5.0225015,5.0265484,6.3593364,4.3609166,2.8844085,3.2984304,3.4048107,5.4319525,6.158099,4.0829663,5.3859973,2.385298,6.6872935,4.8589506,4.833289,4.130979,4.576446,6.8770704,4.4013925,6.5114036,4.9761505,2.4462507,4.8218126,6.3422384,5.227017,5.3540626,4.754935,3.824451,4.756895,4.743713,3.6889193,5.8863816,6.3881965,5.6503024,5.2656245,4.065286
7.5689645,8.978032,1.7551191,5.177402,6.372733,4.1177306,4.632971,8.039728,6.2376337,6.438673,4.687725,7.599687,5.5996523,7.369664,7.743445,5.7573056,5.3561635,5.2466288,4.040445,7.1889167,5.1256466,4.83977,4.178463,5.8791037,4.3186564,6.0479984,4.6346083,3.494663,7.026365,6.562576,5.152516,4.7656355,3.6222765,5.3135095,4.1206675,6.011811,4.3888483,3.7140427,3.0371745,6.268232,4.895109,3.8052537,3.691141,6.6965556,6.3314624,3.2139869,7.374142,3.4433725,5.597711,5.4575796,5.550705,3.4728327,6.1804543,3.4146392,6.8006487,6.6239643,8.186473,4.725002,5.172124,3.9003556,5.7133036,4.562647,5.331303,5.4127617,5.1244507,4.9942145,6.443005,4.328628,2.7577124,3.235663,3.6367636,5.3544154,6.142663,3.8502123,5.476008,2.2440026,6.821604,4.766298,4.763414,3.9752698,4.553003,6.8114834,4.4724016,6.492883,5.168698,2.578363,4.923026,6.3785877,4.961571,5.380388,4.8976326,3.8552113,4.7253504,4.7633686,3.8511503,5.9585705,6.465346,5.663103,5.3934236,4.077426
8.094341,9.59157,2.2713873,4.637482,6.4804435,4.635543,5.2776732,7.7982006,5.9385405,6.0249414,4.8796983,7.3833838,5.7521935,7.317388,7.3818827,5.502831,5.2613225,5.326635,4.440507,7.5052547,5.0783777,4.855378,4.1966558,5.994401,4.3935637,6.1835775,4.3558893,3.353717,6.5626397,6.047335,4.6847734,5.2753334,3.7612102,4.890692,4.5588636,6.0375924,4.5187984,3.8233984,3.1513307,5.9558287,4.539518,4.0130773,4.1932096,6.9460816,5.805236,3.443826,7.283179,3.5340407,5.6019616,5.1787186,5.6414533,3.4374976,5.71926,3.693724,6.55815,6.52504,7.46294,4.4268694,5.549781,3.9941008,5.3724694,4.609878,5.0414667,5.230043,4.964636,4.877158,6.065776,4.4153066,3.3147197,3.4921033,3.4454973,5.41338,6.266943,4.3468533,5.2810807,2.7187157,6.4132,4.8180003,4.7871284,4.376509,4.525419,6.9068027,4.6246443,6.142905,4.8669195,3.0349114,4.770473,5.9266467,5.293476,5.229299,4.7200155,3.9763954,4.962693,4.449415,3.9241896,5.6257477,5.9458737,5.4874973,5.3415613,3.816868
7.6343904,8.97655,1.3582271,5.2126017,6.4905443,4.2576575,5.035495,7.853317,6.139538,6.1270924,4.703448,7.7182164,5.647082,7.0102873,7.590444,5.4809976,5.4157853,5.0585113,4.2518106,6.9758053,4.993473,4.689301,4.0296116,5.9899354,4.569565,6.18763,4.683594,3.2936602,6.7535777,6.3711104,5.1598473,4.845074,3.5357094,5.2047324,4.2735515,6.05332,4.1793838,3.6174312,2.974537,6.243946,4.7580066,3.8197188,3.9670298,6.7621627,6.124046,3.5987778,7.272821,3.4538832,5.47652,5.5510645,5.4844728,3.4110837,5.779302,3.4033833,6.9016943,6.525833,8.139187,4.740266,5.3087306,3.9792037,5.6668077,4.78219,5.119321,5.310161,5.2124267,4.999189,6.27278,4.3456974,3.03053,3.3904877,3.4970665,5.307439,6.1922116,4.1842794,5.3358965,2.3531046,6.750285,4.885584,4.7949677,4.2044635,4.377164,6.9405465,4.5299916,6.4191136,4.9216647,2.6843576,4.7770424,6.0709457,5.2240653,5.4592605,4.703218,3.8878496,4.7327914,4.5011287,3.7484794,5.467746,6.4051147,5.7974133,5.466246,4.037993
